pokemon_B4.jpg,3.95,4.06,4.13,0,0.011236915698578806,0.00957931882443788,0.01184626985218433,0.010464418773661562
trainers_12.jpg,2.68,3.53,3.1,0,0.01662994229302602,0.01450284566043835,0.011260931317061235,0.012041675778810315
trainers_19.jpg,2.22,3.92,3.07,0,0.017743135324030834,0.018296979306765618,0.01658270409128976,0.03400312667211825
trainers_46.jpg,2.43,3.21,3.07,0,0.017227981095133082,0.016725962975217893,0.01303681037727923,0.009922207131275751
trainers_7.jpg,2.43,3.17,3.14,0,0.01698163857542805,0.018887142773248638,0.025857399275556678,0.011130490842842355
trainers_9.jpg,2.22,3.77,3.25,0,0.015616330365662366,0.01836673427990866,0.009870264210431934,0.013145225686788813
vcard_15.jpg,3.92,3.7,2.82,0,0.01159703484461224,0.011671917184278508,0.01082605886917494,0.010378531128833246
vcard_17.jpg,3.92,3.67,2.82,0,0.012646683307874999,0.01163950316829304,0.011293878621890819,0.011655770095247453
vcard_2.jpg,3.07,3.46,2.86,0,0.011840574599547229,0.012154502080094007,0.013058064665225775,0.01054380534246034
vcard_33.jpg,3.28,3.7,2.86,0,0.012563752741231247,0.012138281413288937,0.011246405043789405,0.016713978399628463
vcard_35.jpg,3.92,3.85,2.58,0,0.011922066898610724,0.011896741387530836,0.009585030544488206,2.8594419711291766e-10
vcard_36.jpg,3.7,3.53,2.96,0,0.011518271661529493,0.013898327623403501,0.014983357220065744,0.012995605149458805
vcard_37.jpg,3.92,3.85,2.86,0,0.010928900576442491,0.010717913953466942,0.009246157517990605,0.012108465952283395
vcard_40.jpg,3.92,3.88,2.82,0,0.012211352475071763,0.01138155745433068,0.010165498432191524,0.01161689144220621
vcard_41.jpg,3.92,4.02,3.0,0,0.011825684029368275,0.011275706464465894,0.010245859878899645,0.00891668696377911
vcard_42.jpg,3.7,3.67,2.79,0,0.011397870642737059,0.011610526429649668,0.012323880088910855,0.012083280382491584
vcard_49.jpg,3.7,3.6,2.79,0,0.011859845740232213,0.010839566046134556,0.012720941008260149,0.01707650350605512
vcard_50.jpg,3.49,3.42,2.93,0,0.011973471972499232,0.012019930297732843,0.009358054016066236,0.011423936811453745
vcard_51.jpg,3.49,3.53,3.0,0,0.01176092664742673,0.011966864241990866,0.02425889835286492,0.007357908111544692
vcard_52.jpg,3.49,3.6,2.93,0,0.01185481590832491,0.011431201213386383,0.011239565129707172,0.01164692372978599
vcard_53.jpg,3.49,3.81,2.96,0,0.011765545827047292,0.01129786207525592,0.010607742089100628,0.02313331982100635
vcard_54.jpg,3.49,3.35,2.82,0,0.011582781999087107,0.011880812047573902,0.012990805243679638,0.011249372528188039
vcard_55.jpg,3.49,3.56,2.89,0,0.011762508768127582,0.011968699358924148,0.014225092346702028,0.011085610843756696
vcard_56.jpg,3.49,3.56,2.75,0,0.011927129538019476,0.011505200300129572,0.011087377749274627,8.297315111377967e-10
vcard_58.jpg,3.49,3.46,2.75,0,0.011840250341481838,0.011495689996746994,0.012927047531074033,0.012734107176565129
vmax_1.jpg,4.76,4.87,3.14,0,0.011561508710330784,0.01143462943184897,0.010180351624988116,0.011202116203797926
vmax_20.jpg,4.34,4.3,3.21,0,0.011807549003762479,0.011534805739519066,0.011291776856053147,0.0071848226931522634
vmax_21.jpg,4.55,4.48,3.1,0,0.011825244827531108,0.008246974660371912,0.012502468573582105,0.008858707103282475
vmax_25.jpg,4.76,103.61,3.03,0,0.012318653960455783,0.011644364731738237,0.0014915256900962558,0.003761868617811295
